"ClassLables","Recall","Precision","Sensitivity","Specifity","F-measure","learner","Accuracy","Cohen's kappa","Area Under Curve","#Genes","#Clusters","Iteration"
"pos",1,1,1,1,1,"svm",1,1,1,131,5,4
"pos",1,1,1,1,1,"svm",1,1,1,152,6,5
"pos",1,1,1,1,1,"svm",1,1,1,167,7,6
"pos",1,1,1,1,1,"svm",1,1,1,168,8,7
"pos",1,1,1,1,1,"svm",1,1,1,213,9,8
"pos",1,1,1,1,1,"svm",1,1,1,226,10,9
"pos",1,1,1,1,1,"svm",1,1,1,20,1,0
"pos",1,1,1,1,1,"svm",1,1,1,48,2,1
"pos",1,1,1,1,1,"svm",1,1,1,52,3,2
"pos",1,1,1,1,1,"svm",1,1,1,135,4,3
"pos",1,1,1,1,1,"svm",1,1,1,185,5,4
"pos",1,1,1,1,1,"svm",1,1,1,194,6,5
"pos",1,1,1,1,1,"svm",1,1,1,197,7,6
"pos",1,1,1,1,1,"svm",1,1,1,248,8,7
"pos",1,1,1,1,1,"svm",1,1,1,265,9,8
"pos",1,1,1,1,1,"svm",1,1,1,275,10,9
"pos",1,1,1,1,1,"svm",1,1,1,19,1,0
"pos",1,1,1,1,1,"svm",1,1,1,99,2,1
"pos",1,1,1,1,1,"svm",1,1,1,206,3,2
"pos",1,1,1,1,1,"svm",1,1,1,226,4,3
"pos",1,1,1,1,1,"svm",1,1,1,335,5,4
"pos",1,1,1,1,1,"svm",1,1,1,350,6,5
"pos",1,1,1,1,1,"svm",1,1,1,361,7,6
"pos",1,1,1,1,1,"svm",1,1,1,382,8,7
"pos",1,1,1,1,1,"svm",1,1,1,386,9,8
"pos",1,1,1,1,1,"svm",1,1,1,430,10,9
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,1,1,0
"pos",1,1,1,1,1,"svm",1,1,1,57,2,1
"pos",1,1,1,1,1,"svm",1,1,1,66,3,2
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,107,4,3
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,110,5,4
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,139,6,5
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,0.984375,181,7,6
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,251,8,7
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,266,9,8
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,281,10,9
"pos",0.5,1,0.5,1,0.6666666666666666,"svm",0.8333333333333334,0.5714285714285715,1,36,1,0
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,195,2,1
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,312,3,2
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,320,4,3
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,336,5,4
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,416,6,5
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,577,7,6
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,711,8,7
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,827,9,8
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,837,10,9
"pos",1,1,1,1,1,"svm",1,1,1,52,1,0
"pos",1,1,1,1,1,"svm",1,1,1,69,2,1
"pos",1,1,1,1,1,"svm",1,1,1,72,3,2
"pos",1,1,1,1,1,"svm",1,1,1,91,4,3
"pos",1,1,1,1,1,"svm",1,1,1,115,5,4
"pos",1,1,1,1,1,"svm",1,1,1,164,6,5
"pos",1,1,1,1,1,"svm",1,1,1,244,7,6
"pos",1,1,1,1,1,"svm",1,1,1,260,8,7
"pos",1,1,1,1,1,"svm",1,1,1,294,9,8
"pos",1,1,1,1,1,"svm",1,1,1,334,10,9
"pos",1,1,1,1,1,"svm",1,1,1,44,1,0
"pos",1,1,1,1,1,"svm",1,1,1,72,2,1
"pos",1,1,1,1,1,"svm",1,1,1,130,3,2
"pos",1,1,1,1,1,"svm",1,1,1,203,4,3
"pos",1,1,1,1,1,"svm",1,1,1,362,5,4
"pos",1,1,1,1,1,"svm",1,1,1,447,6,5
"pos",1,1,1,1,1,"svm",1,1,1,496,7,6
"pos",1,1,1,1,1,"svm",1,1,1,502,8,7
"pos",1,1,1,1,1,"svm",1,1,1,605,9,8
"pos",1,1,1,1,1,"svm",1,1,1,781,10,9
"pos",1,1,1,1,1,"svm",1,1,1,5,1,0
"pos",1,1,1,1,1,"svm",1,1,1,9,2,1
"pos",1,1,1,1,1,"svm",1,1,1,14,3,2
"pos",1,1,1,1,1,"svm",1,1,1,31,4,3
"pos",1,1,1,1,1,"svm",1,1,1,55,5,4
"pos",1,1,1,1,1,"svm",1,1,1,118,6,5
"pos",1,1,1,1,1,"svm",1,1,1,126,7,6
"pos",1,1,1,1,1,"svm",1,1,1,173,8,7
"pos",1,1,1,1,1,"svm",1,1,1,198,9,8
"pos",1,1,1,1,1,"svm",1,1,1,222,10,9
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,75,1,0
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9166666666666666,0.7999999999999999,1,182,2,1
"pos",1,1,1,1,1,"svm",1,1,1,312,3,2
"pos",1,1,1,1,1,"svm",1,1,1,331,4,3
"pos",1,1,1,1,1,"svm",1,1,1,439,5,4
"pos",1,1,1,1,1,"svm",1,1,1,441,6,5
"pos",1,1,1,1,1,"svm",1,1,1,448,7,6
"pos",1,1,1,1,1,"svm",1,1,1,526,8,7
"pos",1,1,1,1,1,"svm",1,1,1,541,9,8
"pos",1,1,1,1,1,"svm",1,1,1,668,10,9
"pos",1,1,1,1,1,"svm",1,1,1,36,1,0
"pos",1,1,1,1,1,"svm",1,1,1,66,2,1
"pos",1,1,1,1,1,"svm",1,1,1,71,3,2
"pos",1,1,1,1,1,"svm",1,1,1,165,4,3
"pos",1,1,1,1,1,"svm",1,1,1,175,5,4
"pos",1,1,1,1,1,"svm",1,1,1,193,6,5
"pos",1,1,1,1,1,"svm",1,1,1,223,7,6
"pos",1,1,1,1,1,"svm",1,1,1,238,8,7
"pos",1,1,1,1,1,"svm",1,1,1,283,9,8
"pos",1,1,1,1,1,"svm",1,1,1,347,10,9
"pos",1,1,1,1,1,"svm",1,1,1,13,1,0
"pos",1,1,1,1,1,"svm",1,1,1,95,2,1
"pos",1,1,1,1,1,"svm",1,1,1,102,3,2
"pos",1,1,1,1,1,"svm",1,1,1,207,4,3
"pos",1,1,1,1,1,"svm",1,1,1,352,5,4
"pos",1,1,1,1,1,"svm",1,1,1,372,6,5
"pos",1,1,1,1,1,"svm",1,1,1,386,7,6
"pos",1,1,1,1,1,"svm",1,1,1,407,8,7
"pos",1,1,1,1,1,"svm",1,1,1,410,9,8
"pos",1,1,1,1,1,"svm",1,1,1,437,10,9
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,32,1,0
"pos",1,1,1,1,1,"svm",1,1,1,114,2,1
"pos",1,1,1,1,1,"svm",1,1,1,130,3,2
"pos",1,1,1,1,1,"svm",1,1,1,200,4,3
"pos",1,1,1,1,1,"svm",1,1,1,262,5,4
"pos",1,1,1,1,1,"svm",1,1,1,319,6,5
"pos",1,1,1,1,1,"svm",1,1,1,342,7,6
"pos",1,1,1,1,1,"svm",1,1,1,375,8,7
"pos",1,1,1,1,1,"svm",1,1,1,473,9,8
"pos",1,1,1,1,1,"svm",1,1,1,532,10,9
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,36,1,0
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,76,2,1
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,80,3,2
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,84,4,3
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,88,5,4
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,89,6,5
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,150,7,6
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,209,8,7
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,212,9,8
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.921875,219,10,9
"pos",1,1,1,1,1,"svm",1,1,1,34,1,0
"pos",1,1,1,1,1,"svm",1,1,1,50,2,1
"pos",1,1,1,1,1,"svm",1,1,1,111,3,2
"pos",1,1,1,1,1,"svm",1,1,1,131,4,3
"pos",1,1,1,1,1,"svm",1,1,1,134,5,4
"pos",1,1,1,1,1,"svm",1,1,1,142,6,5
"pos",1,1,1,1,1,"svm",1,1,1,204,7,6
"pos",1,1,1,1,1,"svm",1,1,1,209,8,7
"pos",1,1,1,1,1,"svm",1,1,1,215,9,8
"pos",1,1,1,1,1,"svm",1,1,1,217,10,9
"pos",1,1,1,1,1,"svm",1,1,1,3,1,0
"pos",1,1,1,1,1,"svm",1,1,1,10,2,1
"pos",1,1,1,1,1,"svm",1,1,1,61,3,2
"pos",1,1,1,1,1,"svm",1,1,1,100,4,3
"pos",1,1,1,1,1,"svm",1,1,1,146,5,4
"pos",1,1,1,1,1,"svm",1,1,1,157,6,5
"pos",1,1,1,1,1,"svm",1,1,1,210,7,6
"pos",1,1,1,1,1,"svm",1,1,1,231,8,7
"pos",1,1,1,1,1,"svm",1,1,1,232,9,8
"pos",1,1,1,1,1,"svm",1,1,1,237,10,9
"pos",1,1,1,1,1,"svm",1,1,1,11,1,0
"pos",1,1,1,1,1,"svm",1,1,1,13,2,1
"pos",1,1,1,1,1,"svm",1,1,1,19,3,2
"pos",1,1,1,1,1,"svm",1,1,1,71,4,3
"pos",1,1,1,1,1,"svm",1,1,1,74,5,4
"pos",1,1,1,1,1,"svm",1,1,1,94,6,5
"pos",1,1,1,1,1,"svm",1,1,1,149,7,6
"pos",1,1,1,1,1,"svm",1,1,1,167,8,7
"pos",1,1,1,1,1,"svm",1,1,1,172,9,8
"pos",1,1,1,1,1,"svm",1,1,1,238,10,9
"pos",1,1,1,1,1,"svm",1,1,1,15,1,0
"pos",1,1,1,1,1,"svm",1,1,1,16,2,1
"pos",1,1,1,1,1,"svm",1,1,1,32,3,2
"pos",1,1,1,1,1,"svm",1,1,1,54,4,3
"pos",1,1,1,1,1,"svm",1,1,1,60,5,4
"pos",1,1,1,1,1,"svm",1,1,1,118,6,5
"pos",1,1,1,1,1,"svm",1,1,1,123,7,6
"pos",1,1,1,1,1,"svm",1,1,1,151,8,7
"pos",1,1,1,1,1,"svm",1,1,1,158,9,8
"pos",1,1,1,1,1,"svm",1,1,1,222,10,9
"pos",1,1,1,1,1,"svm",1,1,1,106,1,0
"pos",1,1,1,1,1,"svm",1,1,1,108,2,1
"pos",1,1,1,1,1,"svm",1,1,1,115,3,2
"pos",1,1,1,1,1,"svm",1,1,1,116,4,3
"pos",1,1,1,1,1,"svm",1,1,1,237,5,4
"pos",1,1,1,1,1,"svm",1,1,1,255,6,5
"pos",1,1,1,1,1,"svm",1,1,1,375,7,6
"pos",1,1,1,1,1,"svm",1,1,1,484,8,7
"pos",1,1,1,1,1,"svm",1,1,1,507,9,8
"pos",1,1,1,1,1,"svm",1,1,1,564,10,9
"pos",1,1,1,1,1,"svm",1,1,1,2,1,0
"pos",1,1,1,1,1,"svm",1,1,1,4,2,1
"pos",1,1,1,1,1,"svm",1,1,1,35,3,2
"pos",1,1,1,1,1,"svm",1,1,1,109,4,3
"pos",1,1,1,1,1,"svm",1,1,1,119,5,4
"pos",1,1,1,1,1,"svm",1,1,1,132,6,5
"pos",1,1,1,1,1,"svm",1,1,1,184,7,6
"pos",1,1,1,1,1,"svm",1,1,1,194,8,7
"pos",1,1,1,1,1,"svm",1,1,1,261,9,8
"pos",1,1,1,1,1,"svm",1,1,1,317,10,9
"pos",1,1,1,1,1,"svm",1,1,1,23,1,0
"pos",1,1,1,1,1,"svm",1,1,1,176,2,1
"pos",1,1,1,1,1,"svm",1,1,1,211,3,2
"pos",1,1,1,1,1,"svm",1,1,1,284,4,3
"pos",1,1,1,1,1,"svm",1,1,1,289,5,4
"pos",1,1,1,1,1,"svm",1,1,1,399,6,5
"pos",1,1,1,1,1,"svm",1,1,1,407,7,6
"pos",1,1,1,1,1,"svm",1,1,1,440,8,7
"pos",1,1,1,1,1,"svm",1,1,1,447,9,8
"pos",1,1,1,1,1,"svm",1,1,1,460,10,9
"pos",1,1,1,1,1,"svm",1,1,1,5,1,0
"pos",1,1,1,1,1,"svm",1,1,1,13,2,1
"pos",1,1,1,1,1,"svm",1,1,1,54,3,2
"pos",1,1,1,1,1,"svm",1,1,1,59,4,3
"pos",1,1,1,1,1,"svm",1,1,1,69,5,4
"pos",1,1,1,1,1,"svm",1,1,1,86,6,5
"pos",1,1,1,1,1,"svm",1,1,1,105,7,6
"pos",1,1,1,1,1,"svm",1,1,1,109,8,7
"pos",1,1,1,1,1,"svm",1,1,1,112,9,8
"pos",1,1,1,1,1,"svm",1,1,1,140,10,9
"pos",0.75,0.75,0.75,0.875,0.75,"svm",0.8333333333333334,0.6250000000000001,0.90625,2,1,0
"pos",0.75,0.75,0.75,0.875,0.75,"svm",0.8333333333333334,0.6250000000000001,0.921875,14,2,1
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,27,3,2
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,33,4,3
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.96875,34,5,4
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.921875,124,6,5
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.90625,129,7,6
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.921875,131,8,7
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.921875,140,9,8
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,0.921875,212,10,9
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,77,1,0
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,93,2,1
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,275,3,2
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,441,4,3
"pos",1,1,1,1,1,"svm",1,1,1,533,5,4
"pos",1,1,1,1,1,"svm",1,1,1,555,6,5
"pos",1,1,1,1,1,"svm",1,1,1,557,7,6
"pos",1,1,1,1,1,"svm",1,1,1,606,8,7
"pos",1,1,1,1,1,"svm",1,1,1,657,9,8
"pos",1,1,1,1,1,"svm",1,1,1,682,10,9
"pos",1,1,1,1,1,"svm",1,1,1,14,1,0
"pos",1,1,1,1,1,"svm",1,1,1,55,2,1
"pos",1,1,1,1,1,"svm",1,1,1,64,3,2
"pos",1,1,1,1,1,"svm",1,1,1,69,4,3
"pos",1,1,1,1,1,"svm",1,1,1,109,5,4
"pos",1,1,1,1,1,"svm",1,1,1,127,6,5
"pos",1,1,1,1,1,"svm",1,1,1,204,7,6
"pos",1,1,1,1,1,"svm",1,1,1,278,8,7
"pos",1,1,1,1,1,"svm",1,1,1,279,9,8
"pos",1,1,1,1,1,"svm",1,1,1,284,10,9
"pos",1,1,1,1,1,"svm",1,1,1,80,1,0
"pos",1,1,1,1,1,"svm",1,1,1,153,2,1
"pos",1,1,1,1,1,"svm",1,1,1,157,3,2
"pos",1,1,1,1,1,"svm",1,1,1,199,4,3
"pos",1,1,1,1,1,"svm",1,1,1,215,5,4
"pos",1,1,1,1,1,"svm",1,1,1,254,6,5
"pos",1,1,1,1,1,"svm",1,1,1,329,7,6
"pos",1,1,1,1,1,"svm",1,1,1,360,8,7
"pos",1,1,1,1,1,"svm",1,1,1,408,9,8
"pos",1,1,1,1,1,"svm",1,1,1,462,10,9
"pos",1,1,1,1,1,"svm",1,1,1,37,1,0
"pos",1,1,1,1,1,"svm",1,1,1,99,2,1
"pos",1,1,1,1,1,"svm",1,1,1,105,3,2
"pos",1,1,1,1,1,"svm",1,1,1,109,4,3
"pos",1,1,1,1,1,"svm",1,1,1,183,5,4
"pos",1,1,1,1,1,"svm",1,1,1,255,6,5
"pos",1,1,1,1,1,"svm",1,1,1,268,7,6
"pos",1,1,1,1,1,"svm",1,1,1,325,8,7
"pos",1,1,1,1,1,"svm",1,1,1,329,9,8
"pos",1,1,1,1,1,"svm",1,1,1,340,10,9
"pos",1,1,1,1,1,"svm",1,1,1,38,1,0
"pos",1,1,1,1,1,"svm",1,1,1,61,2,1
"pos",1,1,1,1,1,"svm",1,1,1,83,3,2
"pos",1,1,1,1,1,"svm",1,1,1,137,4,3
"pos",1,1,1,1,1,"svm",1,1,1,149,5,4
"pos",1,1,1,1,1,"svm",1,1,1,175,6,5
"pos",1,1,1,1,1,"svm",1,1,1,202,7,6
"pos",1,1,1,1,1,"svm",1,1,1,209,8,7
"pos",1,1,1,1,1,"svm",1,1,1,240,9,8
"pos",1,1,1,1,1,"svm",1,1,1,281,10,9
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,2,1,0
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,9,2,1
"pos",1,0.8,1,0.875,0.888888888888889,"svm",0.9166666666666666,0.8235294117647058,1,10,3,2
"pos",1,1,1,1,1,"svm",1,1,1,17,4,3
"pos",1,1,1,1,1,"svm",1,1,1,18,5,4
"pos",1,1,1,1,1,"svm",1,1,1,26,6,5
"pos",1,1,1,1,1,"svm",1,1,1,37,7,6
"pos",1,1,1,1,1,"svm",1,1,1,42,8,7
"pos",1,1,1,1,1,"svm",1,1,1,48,9,8
"pos",1,1,1,1,1,"svm",1,1,1,123,10,9
"pos",1,1,1,1,1,"svm",1,1,1,3,1,0
"pos",1,1,1,1,1,"svm",1,1,1,14,2,1
"pos",1,1,1,1,1,"svm",1,1,1,15,3,2
"pos",1,1,1,1,1,"svm",1,1,1,16,4,3
"pos",1,1,1,1,1,"svm",1,1,1,101,5,4
"pos",1,1,1,1,1,"svm",1,1,1,203,6,5
"pos",1,1,1,1,1,"svm",1,1,1,213,7,6
"pos",1,1,1,1,1,"svm",1,1,1,301,8,7
"pos",1,1,1,1,1,"svm",1,1,1,320,9,8
"pos",1,1,1,1,1,"svm",1,1,1,383,10,9
"pos",1,1,1,1,1,"svm",1,1,1,3,1,0
"pos",1,1,1,1,1,"svm",1,1,1,72,2,1
"pos",1,1,1,1,1,"svm",1,1,1,98,3,2
"pos",1,1,1,1,1,"svm",1,1,1,102,4,3
"pos",1,1,1,1,1,"svm",1,1,1,223,5,4
"pos",1,1,1,1,1,"svm",1,1,1,306,6,5
"pos",1,1,1,1,1,"svm",1,1,1,358,7,6
"pos",1,1,1,1,1,"svm",1,1,1,373,8,7
"pos",1,1,1,1,1,"svm",1,1,1,376,9,8
"pos",1,1,1,1,1,"svm",1,1,1,420,10,9
"pos",1,1,1,1,1,"svm",1,1,1,47,1,0
"pos",1,1,1,1,1,"svm",1,1,1,157,2,1
"pos",1,1,1,1,1,"svm",1,1,1,235,3,2
"pos",1,1,1,1,1,"svm",1,1,1,309,4,3
"pos",1,1,1,1,1,"svm",1,1,1,360,5,4
"pos",1,1,1,1,1,"svm",1,1,1,371,6,5
"pos",1,1,1,1,1,"svm",1,1,1,404,7,6
"pos",1,1,1,1,1,"svm",1,1,1,425,8,7
"pos",1,1,1,1,1,"svm",1,1,1,482,9,8
"pos",1,1,1,1,1,"svm",1,1,1,502,10,9
"pos",1,1,1,1,1,"svm",1,1,1,3,1,0
"pos",1,1,1,1,1,"svm",1,1,1,11,2,1
"pos",1,1,1,1,1,"svm",1,1,1,18,3,2
"pos",1,1,1,1,1,"svm",1,1,1,82,4,3
"pos",1,1,1,1,1,"svm",1,1,1,156,5,4
"pos",1,1,1,1,1,"svm",1,1,1,205,6,5
"pos",1,1,1,1,1,"svm",1,1,1,211,7,6
"pos",1,1,1,1,1,"svm",1,1,1,240,8,7
"pos",1,1,1,1,1,"svm",1,1,1,317,9,8
"pos",1,1,1,1,1,"svm",1,1,1,339,10,9
